date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:40:28	143484/143484	---M--	200	added ('OK')	image/jpeg	etag:%222307c-59847db4bdb45%22	https://observatory.astro.utah.edu/pics/paul/m3-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/m3-352.jpg	(from https://observatory.astro.utah.edu/clusterpage.html)
15:40:29	407/407	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20May%202022%2021:40:29%20GMT	https://observatory.astro.utah.edu/astro/m3.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/astro/m3.html	(from https://observatory.astro.utah.edu/clusterpage.html)
15:40:29	57587/57587	---M--	200	added ('OK')	image/jpeg	etag:%22e0f3-474db2bd6cd40%22	https://observatory.astro.utah.edu/pics/paul/PleadesB%20copy.JPG	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/PleadesB%20copy.jpg	(from https://observatory.astro.utah.edu/clusterpage.html)
15:40:29	114799/114799	---M--	200	added ('OK')	image/jpeg	etag:%221c06f-59847dbd0e9c5%22	https://observatory.astro.utah.edu/pics/paul/ngc6995-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/ngc6995-352.jpg	(from https://observatory.astro.utah.edu/superrem.html)
15:40:30	90672/90672	---M--	200	added ('OK')	image/jpeg	etag:%2216230-437a1a8bc07c0%22	https://observatory.astro.utah.edu/pics/paul/VIEL%20NEB-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/VIEL%20NEB-352.jpg	(from https://observatory.astro.utah.edu/superrem.html)
15:40:30	156976/156976	---M--	200	added ('OK')	image/jpeg	etag:%2226530-59847daa7bba5%22	https://observatory.astro.utah.edu/pics/paul/crab-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/crab-352.jpg	(from https://observatory.astro.utah.edu/superrem.html)
15:40:30	65855/65855	---M--	200	added ('OK')	image/jpeg	etag:%221013f-59847daa8c545%22	https://observatory.astro.utah.edu/pics/paul/crab352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/crab352.jpg	(from https://observatory.astro.utah.edu/superrem.html)
15:40:30	44648/44648	---M--	200	added ('OK')	image/jpeg	etag:%22ae68-43debd3734b40%22	https://observatory.astro.utah.edu/pics/paul/Comet%20Holmes%2010-A.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Comet%20Holmes%2010-A.jpg	(from https://observatory.astro.utah.edu/cometholmes.html)
15:40:30	59145/59145	---M--	200	added ('OK')	image/jpeg	etag:%22e709-43debd42a6640%22	https://observatory.astro.utah.edu/pics/paul/Comet%20Holmes%2024-B.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Comet%20Holmes%2024-B.jpg	(from https://observatory.astro.utah.edu/cometholmes.html)
15:40:31	73214/73214	---M--	200	added ('OK')	image/jpeg	etag:%2211dfe-43debd3bf9680%22	https://observatory.astro.utah.edu/pics/paul/Comet%20Holmes%2014-A.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Comet%20Holmes%2014-A.jpg	(from https://observatory.astro.utah.edu/cometholmes.html)
15:40:31	77270/77270	---M--	200	added ('OK')	image/jpeg	etag:%2212dd6-43deba18fb000%22	https://observatory.astro.utah.edu/pics/paul/Comet%20Holmes%20C-1024.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Comet%20Holmes%20C-1024.jpg	(from https://observatory.astro.utah.edu/cometholmes.html)
15:40:31	87914/87914	---M--	200	added ('OK')	image/jpeg	etag:%221576a-43deb926bf480%22	https://observatory.astro.utah.edu/pics/paul/Comet%20Holmes%20B-1024.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Comet%20Holmes%20B-1024.jpg	(from https://observatory.astro.utah.edu/cometholmes.html)
15:40:31	361470/361470	---M--	200	added ('OK')	image/jpeg	etag:%22583fe-43deb267a49c0%22	https://observatory.astro.utah.edu/pics/paul/Comet%20Holmes%201024%20A.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Comet%20Holmes%201024%20A.jpg	(from https://observatory.astro.utah.edu/cometholmes.html)
15:40:32	503081/503081	---M--	200	added ('OK')	image/jpeg	etag:%227ad29-59847da990605%22	https://observatory.astro.utah.edu/pics/paul/comet%20holmes%2011-05-07%201024.JPG	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/comet%20holmes%2011-05-07%201024.jpg	(from https://observatory.astro.utah.edu/cometholmes.html)
15:40:32	696167/696167	---M--	200	added ('OK')	image/jpeg	etag:%22a9f67-59847daa598c5%22	https://observatory.astro.utah.edu/pics/paul/comet1280.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/comet1280.jpg	(from https://observatory.astro.utah.edu/cometholmes.html)
15:40:32	444022/444022	---M--	200	added ('OK')	image/jpeg	etag:%226c676-59847daa12425%22	https://observatory.astro.utah.edu/pics/paul/comet-1024-2.JPG	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/comet-1024-2.jpg	(from https://observatory.astro.utah.edu/cometholmes.html)
15:40:32	269843/269843	---M--	200	added ('OK')	image/jpeg	etag:%2241e13-59847daa3a4c5%22	https://observatory.astro.utah.edu/pics/paul/comet1-X%20copy.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/comet1-X%20copy.jpg	(from https://observatory.astro.utah.edu/cometholmes.html)
15:40:32	56184/56184	---M--	200	added ('OK')	image/jpeg	etag:%22db78-59847daa23d65%22	https://observatory.astro.utah.edu/pics/paul/comet-11-14-07%201024-2.JPG	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/comet-11-14-07%201024-2.jpg	(from https://observatory.astro.utah.edu/cometholmes.html)
15:40:33	100310/100310	---M--	200	added ('OK')	image/jpeg	etag:%22187d6-440e6b6b7d7c0%22	https://observatory.astro.utah.edu/pics/paul/Comet%20Holmes%2012-3-07%201024-full.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Comet%20Holmes%2012-3-07%201024-full.jpg	(from https://observatory.astro.utah.edu/cometholmes.html)
15:40:33	107953/107953	---M--	200	added ('OK')	image/jpeg	etag:%221a5b1-440e6b5e23840%22	https://observatory.astro.utah.edu/pics/paul/Comet%20Holmes-2%2012-3-07%201024-2.JPG	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Comet%20Holmes-2%2012-3-07%201024-2.jpg	(from https://observatory.astro.utah.edu/cometholmes.html)
15:40:33	17833/17833	---M--	200	added ('OK')	image/jpeg	etag:%2245a9-59847da515e44%22	https://observatory.astro.utah.edu/pics/paul/altair-470nm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/altair-470nm.jpg	(from https://observatory.astro.utah.edu/spectra.html)
15:40:33	19249/19249	---M--	200	added ('OK')	image/jpeg	etag:%224b31-59847da5248a4%22	https://observatory.astro.utah.edu/pics/paul/altair-660nm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/altair-660nm.jpg	(from https://observatory.astro.utah.edu/spectra.html)
15:40:34	19470/19470	---M--	200	added ('OK')	image/jpeg	etag:%224c0e-59847da752284%22	https://observatory.astro.utah.edu/pics/paul/caph-660nm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/caph-660nm.jpg	(from https://observatory.astro.utah.edu/spectra.html)
15:40:34	18638/18638	---M--	200	added ('OK')	image/jpeg	etag:%2248ce-59847da763bc4%22	https://observatory.astro.utah.edu/pics/paul/caph470nm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/caph470nm.jpg	(from https://observatory.astro.utah.edu/spectra.html)
15:40:34	22210/22210	---M--	200	added ('OK')	image/jpeg	etag:%2256c2-59847dada25e5%22	https://observatory.astro.utah.edu/pics/paul/hd168009-590nm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/hd168009-590nm.jpg	(from https://observatory.astro.utah.edu/spectra.html)
15:40:34	21247/21247	---M--	200	added ('OK')	image/jpeg	etag:%2252ff-59847dadb4ec5%22	https://observatory.astro.utah.edu/pics/paul/hd168009-660nm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/hd168009-660nm.jpg	(from https://observatory.astro.utah.edu/spectra.html)
15:40:34	18635/18635	---M--	200	added ('OK')	image/jpeg	etag:%2248cb-59847dadc48c5%22	https://observatory.astro.utah.edu/pics/paul/hd182572-590nm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/hd182572-590nm.jpg	(from https://observatory.astro.utah.edu/spectra.html)
15:40:35	22050/22050	---M--	200	added ('OK')	image/jpeg	etag:%225622-59847dadd5265%22	https://observatory.astro.utah.edu/pics/paul/hd182572-660nm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/hd182572-660nm.jpg	(from https://observatory.astro.utah.edu/spectra.html)
15:40:35	15566/15566	---M--	200	added ('OK')	image/jpeg	etag:%223cce-59847dc3cf206%22	https://observatory.astro.utah.edu/pics/paul/vega-470nmA.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/vega-470nmA.jpg	(from https://observatory.astro.utah.edu/spectra.html)
15:40:35	17534/17534	---M--	200	added ('OK')	image/jpeg	etag:%22447e-59847da566f24%22	https://observatory.astro.utah.edu/pics/paul/arcturus-660nm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/arcturus-660nm.jpg	(from https://observatory.astro.utah.edu/spectra.html)
15:40:35	21246/21246	---M--	200	added ('OK')	image/jpeg	etag:%2252fe-59847da73f9a4%22	https://observatory.astro.utah.edu/pics/paul/capella540nm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/capella540nm.jpg	(from https://observatory.astro.utah.edu/spectra.html)
15:40:35	25783/25783	---M--	200	added ('OK')	image/jpeg	etag:%2264b7-59847dad91c45%22	https://observatory.astro.utah.edu/pics/paul/hd144579-660nm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/hd144579-660nm.jpg	(from https://observatory.astro.utah.edu/spectra.html)
15:40:36	19214/19214	---M--	200	added ('OK')	image/jpeg	etag:%224b0e-59847dc168de5%22	https://observatory.astro.utah.edu/pics/paul/sirius550nm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/sirius550nm.jpg	(from https://observatory.astro.utah.edu/spectra.html)
15:40:36	375150/375150	---M--	200	added ('OK')	image/jpeg	etag:%225b96e-59847db271d05%22	https://observatory.astro.utah.edu/pics/paul/lulin800.JPG	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/lulin800.jpg	(from https://observatory.astro.utah.edu/cometlulin.html)
15:40:37	212982/212982	---M--	200	added ('OK')	image/jpeg	etag:%2233ff6-59847dad2b3a5%22	https://observatory.astro.utah.edu/pics/paul/frisco-352.JPG	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/frisco-352.jpg	(from https://observatory.astro.utah.edu/friscohome.html)
15:40:37	236603/236603	---M--	200	added ('OK')	image/jpeg	etag:%2239c3b-59847dac2a645%22	https://observatory.astro.utah.edu/pics/paul/frisco%202-352.JPG	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/frisco%202-352.jpg	(from https://observatory.astro.utah.edu/friscohome.html)
15:40:37	543/543	---M-Z	200	added ('OK')	text/html	etag:%2221f-43a89b2b54f80-gzip%22	https://observatory.astro.utah.edu/frisco1.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/frisco1.html	(from https://observatory.astro.utah.edu/friscohome.html)
15:40:37	543/543	---M-Z	200	added ('OK')	text/html	etag:%2221f-43a89b2b54f80-gzip%22	https://observatory.astro.utah.edu/frisco2.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/frisco2.html	(from https://observatory.astro.utah.edu/friscohome.html)
15:40:37	113667/113667	---M--	200	added ('OK')	image/jpeg	etag:%221bc03-59847dac5a3e5%22	https://observatory.astro.utah.edu/pics/paul/frisco%203-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/frisco%203-352.jpg	(from https://observatory.astro.utah.edu/friscohome.html)
15:40:38	198256/198256	---M--	200	added ('OK')	image/jpeg	etag:%2230670-59847dac8c0c5%22	https://observatory.astro.utah.edu/pics/paul/frisco%204-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/frisco%204-352.jpg	(from https://observatory.astro.utah.edu/friscohome.html)
15:40:38	558/558	---M-Z	200	added ('OK')	text/html	etag:%2222e-43a89b2b54f80-gzip%22	https://observatory.astro.utah.edu/frisco3.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/frisco3.html	(from https://observatory.astro.utah.edu/friscohome.html)
15:40:38	604/604	---M-Z	200	added ('OK')	text/html	etag:%2225c-43a89b2c491c0-gzip%22	https://observatory.astro.utah.edu/frisco4.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/frisco4.html	(from https://observatory.astro.utah.edu/friscohome.html)
15:40:38	231159/231159	---M--	200	added ('OK')	image/jpeg	etag:%22386f7-59847dacc0c85%22	https://observatory.astro.utah.edu/pics/paul/frisco%205-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/frisco%205-352.jpg	(from https://observatory.astro.utah.edu/friscohome.html)
15:40:38	871/871	---M-Z	200	added ('OK')	text/html	etag:%22367-453a640d1a400-gzip%22	https://observatory.astro.utah.edu/frisco5.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/frisco5.html	(from https://observatory.astro.utah.edu/friscohome.html)
15:40:39	103285/103285	---M--	200	added ('OK')	image/jpeg	etag:%2219375-43a821dcd5cc0%22	https://observatory.astro.utah.edu/pics/paul/Boulder%20Mtn%200002-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Boulder%20Mtn%200002-352.jpg	(from https://observatory.astro.utah.edu/boulderhome.html)
15:40:39	110274/110274	---M--	200	added ('OK')	image/jpeg	etag:%221aec2-43a821debe140%22	https://observatory.astro.utah.edu/pics/paul/Boulder%20Mtn%200003-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Boulder%20Mtn%200003-352.jpg	(from https://observatory.astro.utah.edu/boulderhome.html)
15:40:39	612/612	---M-Z	200	added ('OK')	text/html	etag:%22264-43ae9fff6d4c0-gzip%22	https://observatory.astro.utah.edu/boulder1.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/boulder1.html	(from https://observatory.astro.utah.edu/boulderhome.html)
15:40:39	612/612	---M-Z	200	added ('OK')	text/html	etag:%22264-43ae9fff6d4c0-gzip%22	https://observatory.astro.utah.edu/boulder2.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/boulder2.html	(from https://observatory.astro.utah.edu/boulderhome.html)
15:40:39	10786583/10786583	---M--	200	added ('OK')	image/gif	etag:%22a49717-59847db24dae5%22	https://observatory.astro.utah.edu/pics/paul/lulin2-30fps-2.gif	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/lulin2-30fps-2.gif	(from https://observatory.astro.utah.edu/cometlulin.html)
15:40:40	226378/226378	---M--	200	added ('OK')	image/jpeg	etag:%223744a-43a821dfb2380%22	https://observatory.astro.utah.edu/pics/paul/Boulder%20Mtn%200007-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Boulder%20Mtn%200007-352.jpg	(from https://observatory.astro.utah.edu/boulderhome.html)
15:40:40	110990/110990	---M--	200	added ('OK')	image/jpeg	etag:%221b18e-43a821e28ea40%22	https://observatory.astro.utah.edu/pics/paul/Boulder%20Mtn%200008-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Boulder%20Mtn%200008-352.jpg	(from https://observatory.astro.utah.edu/boulderhome.html)
15:40:40	654/654	---M-Z	200	added ('OK')	text/html	etag:%2228e-43aea00061700-gzip%22	https://observatory.astro.utah.edu/boulder3.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/boulder3.html	(from https://observatory.astro.utah.edu/boulderhome.html)
15:40:40	612/612	---M-Z	200	added ('OK')	text/html	etag:%22264-43aea00061700-gzip%22	https://observatory.astro.utah.edu/boulder4.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/boulder4.html	(from https://observatory.astro.utah.edu/boulderhome.html)
15:40:40	192629/192629	---M--	200	added ('OK')	image/jpeg	etag:%222f075-43a821e382c80%22	https://observatory.astro.utah.edu/pics/paul/Boulder%20Mtn%200017-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Boulder%20Mtn%200017-352.jpg	(from https://observatory.astro.utah.edu/boulderhome.html)
15:40:41	182656/182656	---M--	200	added ('OK')	image/jpeg	etag:%222c980-43a821e56b100%22	https://observatory.astro.utah.edu/pics/paul/Boulder%20Mtn%200020-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Boulder%20Mtn%200020-352.jpg	(from https://observatory.astro.utah.edu/boulderhome.html)
15:40:41	636/636	---M-Z	200	added ('OK')	text/html	etag:%2227c-43aea00061700-gzip%22	https://observatory.astro.utah.edu/boulder5.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/boulder5.html	(from https://observatory.astro.utah.edu/boulderhome.html)
15:40:41	584/584	---M-Z	200	added ('OK')	text/html	etag:%22248-43aea00061700-gzip%22	https://observatory.astro.utah.edu/boulder6.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/boulder6.html	(from https://observatory.astro.utah.edu/boulderhome.html)
15:40:42	203711/203711	---M--	200	added ('OK')	image/jpeg	etag:%2231bbf-43a821e753580%22	https://observatory.astro.utah.edu/pics/paul/Cleavland%20Lake%208-10-07000-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Cleavland%20Lake%208-10-07000-352.jpg	(from https://observatory.astro.utah.edu/clevelandlakehome.html)
15:40:42	118374/118374	---M--	200	added ('OK')	image/jpeg	etag:%221ce66-43a821e93ba00%22	https://observatory.astro.utah.edu/pics/paul/Cleavland%20Lake%208-10-070002-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Cleavland%20Lake%208-10-070002-352.jpg	(from https://observatory.astro.utah.edu/clevelandlakehome.html)
15:40:42	1030/1030	---M-Z	200	added ('OK')	text/html	etag:%22406-474c9b8c4db00-gzip%22	https://observatory.astro.utah.edu/cleveland1.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/cleveland1.html	(from https://observatory.astro.utah.edu/clevelandlakehome.html)
15:40:42	656/656	---M-Z	200	added ('OK')	text/html	etag:%22290-43aea0155c880-gzip%22	https://observatory.astro.utah.edu/cleveland2.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/cleveland2.html	(from https://observatory.astro.utah.edu/clevelandlakehome.html)
15:40:42	79303/79303	---M--	200	added ('OK')	image/jpeg	etag:%22135c7-43a821eb23e80%22	https://observatory.astro.utah.edu/pics/paul/Cleavland%20Lake%208-10-070005-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Cleavland%20Lake%208-10-070005-352.jpg	(from https://observatory.astro.utah.edu/clevelandlakehome.html)
15:40:42	103596/103596	---M--	200	added ('OK')	image/jpeg	etag:%22194ac-43a821ec180c0%22	https://observatory.astro.utah.edu/pics/paul/Cleavland%20Lake%208-10-070007-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Cleavland%20Lake%208-10-070007-352.jpg	(from https://observatory.astro.utah.edu/clevelandlakehome.html)
15:40:43	839/839	---M-Z	200	added ('OK')	text/html	etag:%22347-43aea01650ac0-gzip%22	https://observatory.astro.utah.edu/cleveland3.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/cleveland3.html	(from https://observatory.astro.utah.edu/clevelandlakehome.html)
15:40:43	632/632	---M-Z	200	added ('OK')	text/html	etag:%22278-43aea01650ac0-gzip%22	https://observatory.astro.utah.edu/cleveland4.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/cleveland4.html	(from https://observatory.astro.utah.edu/clevelandlakehome.html)
15:40:43	201260/201260	---M--	200	added ('OK')	image/jpeg	etag:%223122c-43a821ed0c300%22	https://observatory.astro.utah.edu/pics/paul/Cleavland%20Lake%208-10-070008-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Cleavland%20Lake%208-10-070008-352.jpg	(from https://observatory.astro.utah.edu/clevelandlakehome.html)
15:40:43	29101/29101	---M--	200	added ('OK')	image/jpeg	etag:%2271ad-43a821ee00540%22	https://observatory.astro.utah.edu/pics/paul/Cleavland%20Lake%208-10-070018-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Cleavland%20Lake%208-10-070018-352.jpg	(from https://observatory.astro.utah.edu/clevelandlakehome.html)
15:40:44	700/700	---M-Z	200	added ('OK')	text/html	etag:%222bc-453d1ef6cd540-gzip%22	https://observatory.astro.utah.edu/cleveland5.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/cleveland5.html	(from https://observatory.astro.utah.edu/clevelandlakehome.html)
15:40:44	757/757	---M-Z	200	added ('OK')	text/html	etag:%222f5-453d1ec071500-gzip%22	https://observatory.astro.utah.edu/cleveland6.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/cleveland6.html	(from https://observatory.astro.utah.edu/clevelandlakehome.html)
15:40:44	89776/89776	---M--	200	added ('OK')	image/jpeg	etag:%2215eb0-433260ebec600%22	https://observatory.astro.utah.edu/pics/paul/Milky%20Way%202%20352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Milky%20Way%202%20352.jpg	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:44	108082/108082	---M--	200	added ('OK')	image/jpeg	etag:%221a632-433260ece0840%22	https://observatory.astro.utah.edu/pics/paul/Milky%20Way%203%20352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Milky%20Way%203%20352.jpg	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:45	622/622	---M-Z	200	added ('OK')	text/html	etag:%2226e-453d207075040-gzip%22	https://observatory.astro.utah.edu/milkyway1.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/milkyway1.html	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:45	577/577	---M-Z	200	added ('OK')	text/html	etag:%22241-453d206f80e00-gzip%22	https://observatory.astro.utah.edu/milkyway3.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/milkyway3.html	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:45	85698/85698	---M--	200	added ('OK')	image/jpeg	etag:%2214ec2-433260edd4a80%22	https://observatory.astro.utah.edu/pics/paul/Milky%20Way%204%20352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Milky%20Way%204%20352.jpg	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:45	100999/100999	---M--	200	added ('OK')	image/jpeg	etag:%2218a87-433260efbcf00%22	https://observatory.astro.utah.edu/pics/paul/Milky%20Way%207%20352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Milky%20Way%207%20352.jpg	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:46	601/601	---M-Z	200	added ('OK')	text/html	etag:%22259-453d207075040-gzip%22	https://observatory.astro.utah.edu/milkyway4.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/milkyway4.html	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:46	549/549	---M-Z	200	added ('OK')	text/html	etag:%22225-453d207169280-gzip%22	https://observatory.astro.utah.edu/milkyway5.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/milkyway5.html	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:46	112346/112346	---M--	200	added ('OK')	image/jpeg	etag:%221b6da-433260f0b1140%22	https://observatory.astro.utah.edu/pics/paul/Parker%20Star%20Trails1%20352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Parker%20Star%20Trails1%20352.jpg	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:46	117165/117165	---M--	200	added ('OK')	image/jpeg	etag:%221c9ad-433260f0b1140%22	https://observatory.astro.utah.edu/pics/paul/Parker%20Star%20Trails%20352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Parker%20Star%20Trails%20352.jpg	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:46	581/581	---M-Z	200	added ('OK')	text/html	etag:%22245-453d1fade8540-gzip%22	https://observatory.astro.utah.edu/parkerstartrails.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/parkerstartrails.html	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:47	750/750	---M-Z	200	added ('OK')	text/html	etag:%222ee-453d1f7a68bc0-gzip%22	https://observatory.astro.utah.edu/parkerstartrails1.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/parkerstartrails1.html	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:47	128987/128987	---M--	200	added ('OK')	image/jpeg	etag:%221f7db-4341a9c5d5900%22	https://observatory.astro.utah.edu/pics/paul/Parker%20Site%206-21%20trails352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Parker%20Site%206-21%20trails352.jpg	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:47	117830/117830	---M--	200	added ('OK')	image/jpeg	etag:%221cc46-4341a9cb8e680%22	https://observatory.astro.utah.edu/pics/paul/Parker%20Site%206-21%20trails%20A352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Parker%20Site%206-21%20trails%20A352.jpg	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:47	676/676	---M-Z	200	added ('OK')	text/html	etag:%222a4-453d1f7a68bc0-gzip%22	https://observatory.astro.utah.edu/parkerstartrails2.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/parkerstartrails2.html	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:48	675/675	---M-Z	200	added ('OK')	text/html	etag:%222a3-453d1f7b5ce00-gzip%22	https://observatory.astro.utah.edu/parkerstartrails3.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/parkerstartrails3.html	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:48	124234/124234	---M--	200	added ('OK')	image/jpeg	etag:%221e54a-43a821eef4780%22	https://observatory.astro.utah.edu/pics/paul/Parker%2007-05-07%200091-352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Parker%2007-05-07%200091-352.jpg	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:48	102437/102437	---M--	200	added ('OK')	image/jpeg	etag:%2219025-43a821f0dcc00%22	https://observatory.astro.utah.edu/pics/paul/Parker%2007-05-07%200096-352.JPG	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Parker%2007-05-07%200096-352.jpg	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:48	545/545	---M-Z	200	added ('OK')	text/html	etag:%22221-43a826fe0b700-gzip%22	https://observatory.astro.utah.edu/parkermilkyway7.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/parkermilkyway7.html	(from https://observatory.astro.utah.edu/Milkyway.html)
15:40:48	545/545	---M-Z	200	added ('OK')	text/html	etag:%22221-43a826fe0b700-gzip%22	https://observatory.astro.utah.edu/parkermilkyway8.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/parkermilkyway8.html	(from https://observatory.astro.utah.edu/Milkyway.html)
